Id,name,p1,p2,p3,c1,c2,c3,e1,e2,e3,p4,C4,seed,pool,rtype,round,rival,bye,IMG
19156050,Team Floepapa,Kazerr,Jyenr,Blue Lightning,Netherlands,Netherlands,Netherlands,KazerrM00N,JyenR,Blue Lightning ツ,,,83,B3,Loser Bracket,Losers Round 2,CrossbarMerchants,TRUE,https://images.start.gg/images/team/2530730/image-421ab362b92a4cba59f3b8d6a8fec0e2.png?ehk=uRhn%2Bd3TJgJb8CphlhmZNsDPSi46qoRW5m6JoeHy7Kw%3D&ehkOptimized=2Svfx7yt4Pwb4G72M%2Bm0ipTGGG3gg6WT2bIYrXDAjng%3D
19131408,Ultra instinct,Samz.,Blas,Xusquete,Spain,Spain,Spain,Samz -no chat-,Blas_rl,Xusquete,,,84,A20,Loser Bracket,Losers Round 5,GenX KAPPA,TRUE,
19155934,Brave Esports,ensee.,Kyro,Frantic,United Kingdom,Ireland,United Kingdom,ensee_eu,Kyro ヅ,Frantinh0,,,85,B4,Loser Bracket,Losers Round 2,AT6,TRUE,https://images.start.gg/images/team/2440265/image-68b0f1484e5058a16d27e486f8fa1aa9.png?ehk=Wlx%2F3%2FFfLhuHmmMoXKEOB1Zehx%2Bmlezy2z1mDxD1POE%3D&ehkOptimized=1hwigeYhLasIGZa4LxkFRupwfHCoxSCRBRYZx2pdKJc%3D
19160199,Team Solid,Flo,dixa,Cam.,Switzerland,,France,Flo.mv1,dixa-,CàmRL,,,86,B3,Loser Bracket,Losers Round 4,Ananas Gang,TRUE,
19159861,Tier 1 Workbench,ymarshyy,ols,Hopeless,,United Kingdom,Sweden,Tays T. Eggs,ols22,x Hopeless,,,87,B2,Loser Bracket,Losers Round 6,Bad News Lions,TRUE,
19139303,Thrive Esports,evigh,jackuhh.,Basic20,United Kingdom,Ireland,Austria,eviighxd,jackuhh.,Basıc.,,,88,B1,Loser Bracket,Losers Round 2,Ahjin,TRUE,https://images.start.gg/images/team/2586541/image-d62f93d8c78649d2c3dc32679b619fea.png?ehk=djvTmHA6Zn6cyIqCIN8dVwtkyROzGExzhrf%2FW%2BAIdhI%3D&ehkOptimized=pEk3fgG3UVuEfEQDTpPUvgQk5bvoKU4%2F4JilS0NptgI%3D
19161763,bangkok bulls,Lexxa,bunjeyy,Peluche.μ,Finland,Denmark,Spain,kylex-antaja,bunjeyy,Peluche.μ,,,89,B1,Loser Bracket,Losers Round 3,Just Vibes,TRUE,
19161229,Luminary eSports-1,.estarl1n,Kamppu,seltt,Spain,Finland,,estarlin.,LemonEagle5306,seltt.,,,90,B2,Loser Bracket,Losers Round 3,Plegue y sus colegas,TRUE,https://images.start.gg/images/team/2589521/image-0eda3736c135763c9d8e5e64423bf557.png?ehk=2pqJR9LspgGCrA01svcdyFzf%2FXmkkRVhIpYAEOB2y9Q%3D&ehkOptimized=jBxEzHsIfhtCj%2Fj9hyYVcN18K%2BJ2mvyj%2FfXS00%2BANlk%3D
19155837,L'Antique,Magma,Yaginho,Blackstrike,France,Switzerland,United Kingdom,magmarxseee,Lienx54,Blackstrike11,,,91,B3,Loser Bracket,Losers Round 1,Seniors,TRUE,https://images.start.gg/images/team/2588876/image-f2f964df05bd20a183c37cb163f2319d.png?ehk=O7nfTSWqAkpPGiTz6hH4YW00ouPjeadzG8oNtjNB68E%3D&ehkOptimized=RCcO20be%2BxfKw8LSsRk%2BjfZ30fyLp8FjXghhRMiz%2Btw%3D
18995730,De Hjältemodiga,SomeeOnee,dHaaq,lejdo,Sweden,Sweden,Sweden,SomeeOnee1,dHaaq,lejdo_,,,92,B4,Loser Bracket,Losers Round 3,NXT,TRUE,
19133337,Wooka Esport,Shane,Freddie,Mihno,Ireland,Sweden,Switzerland,Shane94RL,Freddie_RL,Niess.,,,93,B4,Loser Bracket,Losers Round 4,Bonk!,TRUE,https://images.start.gg/images/team/2440561/image-ea3b9af58d8e430dae6944abbe473982.png?ehk=I3AsaA5Fkw6%2FXPBx8yaP0RUD2Pbs0jLGl8tT9PobGv8%3D&ehkOptimized=AIMKnLYg7xKs7rA9x2QvBjH4kYiejpt3vql2N2WkxY0%3D
19160710,Resurgence,Milleniumath,Amiri,,France,France,,Milleniumath,AmiriiRL.,,,,94,B3,Loser Bracket,Losers Round 3,Les PuPuces,TRUE,https://images.start.gg/images/team/2321890/image-87b67d2cd829613b782f3400f4a91260.png?ehk=0ln06V2ZqkOQWP%2FUEOSp2I0nDn0tKXpOB%2FA02h7uzWc%3D&ehkOptimized=QIf5%2BKylGMuEOuTKssuhhQO9qRltabZSjMoGN7cZj8A%3D
19132071,we dont know,paivX,LeoniD,rafaa,Portugal,Portugal,Portugal,paivX,LimitlessLeoniD.,rafa. ت,,,95,B2,Loser Bracket,Losers Round 2,Bloom RL eSports,TRUE,
18621072,Cierzo Esports,alnii.,Tolikz,dayking,Spain,Spain,Switzerland,alnii.,Tolikz_R.,dayking_04,,,96,B1,Loser Bracket,Losers Round 2,MGA Esport,TRUE,https://images.start.gg/images/team/2293741/image-f29098916616869e9c40900c0fe4b407.png?ehk=YbYn82thMk0dq5za2xMd23Z3XJVVk5xk86Ib5D4WLWY%3D&ehkOptimized=ukeYmwvFnjL1n9GlM%2Fx5PxkaDGZZrMo%2Fj7%2FJTa4sqYc%3D
19133159,Olympe Esport,Sniper,R2,felly,France,France,Czech Republic,W Sniper.,R1KAMII,x.Fell,,,97,B1,Loser Bracket,Losers Round 2,eSports Cologne e.V.,TRUE,https://images.start.gg/images/team/2480558/image-de8bf68be9b7066dff0a1d624df78ac5.png?ehk=gTo%2B%2FTHt%2Bh9MEAzNENlnVHZL8ay5kWBfMbGswU8FYAc%3D&ehkOptimized=MBzlylPa8kintNnzZ6Wl688uxhjiiWsGM18ondSDIaA%3D
19155357,Plegue y sus colegas,Marc,Plegue,Visual.,Spain,Spain,Belgium,SoyNiniRL,Plegue.,Visual.Y,,,98,B2,Loser Bracket,Losers Round 5,Stellar Young Guns,TRUE,https://images.start.gg/images/team/2262299/image-32fc09ed17aeb2891e6fa820a22ef4bc.jpg?ehk=3S%2F8rcIREo4sROzlvDZf%2B9y7YZ8suDrbkkj%2Fv8pg6%2BA%3D&ehkOptimized=KEZw3fMCj89%2FiAChTTxZ7i8Tt3ifMZqE%2FiYosDIuXfo%3D
19157695,NethWayLand,Two.em,Jesse0990,bbinksie23,,Norway,Netherlands,Two.em,Jesse0990,NOT_bbinksie23,,,99,A30,Loser Bracket,Losers Round 5,The Gubbs,TRUE,
19155958,Last Five Stars,alexg_dka,jrdi,splitz,Spain,Spain,Spain,alexg_dka,jrdii.,szzzrr,,,100,B4,Loser Bracket,Losers Round 3,Bonk!,TRUE,https://images.start.gg/images/team/2495774/image-ca4d6cf80242533cd7ec75a76138a63d.png?ehk=y01a4A0dJMCNgU1EH0wkAhhNZ25k2S5CqTBpE0UaZPY%3D&ehkOptimized=31EdZQhH1gEAOrB60YLToAb5s49gAGzcMMQjsvKaF18%3D
19145677,miel pops,Fakeswaysy,esostek,Ezïo,France,France,France,fakeswaysy,esostek,Ezïo.,,,101,B4,Loser Bracket,Losers Round 3,Wooka Esport,TRUE,https://images.start.gg/images/team/2587018/image-17ed9ef6aa71467a5388c0bd2f4168da.jpg?ehk=qiQtCtikKm4SngeTWh4mpHrJ0kVdkrqS9%2FlwiEB0WeM%3D&ehkOptimized=IfUcMfbzRiHTEtSyFGhO%2FaBCaDh811BaGkog%2BdSCyLE%3D
19156491,CrossbarMerchants,Hetrix,kadely,Jaxtro,United Kingdom,United Kingdom,United Kingdom,Hetrix.,kadelyrl,Jaxtro,,,102,B3,Loser Bracket,Losers Round 3,Save the game,TRUE,
19161609,Rise Esports,Lazy Panda,Wzy.rl,Vixt,,Sweden,,Lazy Panda.rl,RegularHorse7903,Vixt.1,,,103,A26,Loser Bracket,Losers Round 6,GCS OWLS,TRUE,https://images.start.gg/images/team/2588274/image-d35f91dc005bcdffbd4ea5f94427ac26.png?ehk=gx%2BVGczGChKHv1cyk1P0E1CtT16UbTN4fxULLYIkVZg%3D&ehkOptimized=mtYMV64C9DqEG7rfe79rnxoUmlfgGehpr5rBOE7nj94%3D
19150859,WIP Esports,Chancla,Blinxy.,Sonic,,Spain,Spain,ChanclaRL,Blinxyyy.,sonicxito,,,104,A25,Loser Bracket,Losers Round 5,Finite Creativity,TRUE,https://images.start.gg/images/team/2507950/image-bdf9b936d7213fd200be944d2df3d1ec.png?ehk=gyjnXjLvTohu%2BfKwLF2HRUvmTrgaRyz%2FJRjofhHPXG4%3D&ehkOptimized=LAt1grdgC1WOoZvN0G9gOvWXRVMGzAUwkONoxGvVPgk%3D
19082904,Ruthless Unity,Lethal,david9,Jraws,Germany,Italy,Germany,OldAntlion2742,TTVDavid9_RL,RUTH awr.,,,105,B1,Loser Bracket,Losers Round 3,Iced out Ballers,TRUE,https://images.start.gg/images/team/2581126/image-3bb1d372303086c58d77fa2c534cd785.jpg?ehk=Rb2COF7wRSBKJu4b%2BlrWMcX2X0A8vtOpOckxUCyg%2F4w%3D&ehkOptimized=0JTEtERQG%2B2shmRPraJe4KVInGZ0q%2F8OWX0MEVgLTeU%3D
19156888,Los Hombres de Paco,KierMonsteR,Nachitow,Zamué,Spain,Spain,Spain,KierMonsteR,Nachitow.,Zamuéé,,,106,B2,Loser Bracket,Losers Round 3,Chippy Chips,TRUE,
19160126,shade has aura,Mxtty,Shade.,MiLrR,United Kingdom,United Kingdom,United Kingdom,Mxtty ɫ,shxde_rl,MiLrR13,,,107,B3,Loser Bracket,Losers Round 2,Direct Hit,TRUE,
19124892,Asnero-1,Natan,ReRe.,verify,United Kingdom,Germany,Turkey,natann lft,ReRe.13,verify_-,,,108,B4,Loser Bracket,Losers Round 1,headAQE,TRUE,https://images.start.gg/images/team/2527375/image-f71b1afb7763140c5bef1454df649ef8.png?ehk=SCMSNWH4DTJVjreitFsOxoVJPiDjuMuz71yNbFuR4cg%3D&ehkOptimized=Pdds%2F7Fx4uqg9iSI3hw%2F7%2B3DGvu3Rly9BOFeaElQA9U%3D
19160918,Sigma Boy,Akyyra,Gifted,Markuisio,France,France,Germany,G4B Delphine,Giftedシ,jeremiahlovesraf,,,109,A20,Loser Bracket,Losers Round 6,GenX KAPPA,TRUE,https://images.start.gg/images/team/2588852/image-9d057e37731df45e820abef6c5335754.png?ehk=RUIY0VtLLUjixUSYllSWT0FaL5%2BKEkYDUMaijIlPLvw%3D&ehkOptimized=aWkLo4acrPqZrVQWQutqs6PRA2x%2FELjIO8VkuX8OVXQ%3D
18925609,FAM,Avoria,Matty,Bookers,United Kingdom,,United Kingdom,AvoriaRL,Mattymoomoo03,BookersRL,,,110,B3,Loser Bracket,Losers Round 2,F for Friends,TRUE,
19152734,Rauzan Esport (Académie),Naastral,S y t h o k a,fou_furieux68,France,France,France,Naastral.Luv,S y t h o k a,fou_furieux68,,,111,B2,Loser Bracket,Losers Round 2,The Leftovers,TRUE,https://images.start.gg/images/team/2517541/image-2665062df4cda5128a733744c4801646.png?ehk=uV7FCLHkqp4gh8dH0wAct9RxzdFq1T2KsyGIa6lFwGc%3D&ehkOptimized=GebHK7pmMI1Ll6T2NHxawtQq3X3hiuMtUWytIux1We4%3D
18837158,TLF Esport,I Tounn,nwzrl,Novaa,France,France,France,I Tounn,Lamine YaHmallll,NovaaRl.,,,112,A17,Loser Bracket,Losers Round 6,TVB,TRUE,https://images.start.gg/images/team/2052632/image-cb43fb63a5cb057cc4f363165114c7b8.png?ehk=OE05S%2FE3XdfMIR%2BZXq6gwfVtFW%2FmFccS7CtNoG57aQQ%3D&ehkOptimized=WGayCCdo03vLHqzPpL4J7i6M5hIT5bptBiHm59l73O0%3D
19152700,Black Pearl Squad,Mxrveen,Mosloc,Dallas Hazzart,France,,Belgium,µµµUser12354334µ,Mosloc,Dallas Hazzart,,,113,B1,Loser Bracket,Losers Round 1,bangkok bulls,TRUE,https://images.start.gg/images/team/2588161/image-cc22c97aebfa7f709dd09b8cc1e43539.png?ehk=dGjtOLksTlMjNbkYsrtSaTwmSfdvH3BdGKYRJAh0mX8%3D&ehkOptimized=5VdYYCo8aP7LVuP7bi2sPIIkiYqoINqBlvPT5frgmb8%3D
19156639,A.S.N,Fezz,alexz99__,Syrinx.,Sweden,Sweden,Sweden,Fezz_rl,alex.µ,Syrinx.,,,114,B2,Loser Bracket,Losers Round 1,washed up boys,TRUE,https://images.start.gg/images/team/2531163/image-8b55985146438834323450b7f7493a46.jpg?ehk=V7%2FT1ouWpZDTnKVo%2B6nalHV0Vto%2B38VrFqov5E0j14w%3D&ehkOptimized=mYleVNoZiFUD9EMURs9baYSD8gMLvXI0xXukD0Wxpck%3D
19161017,MST,meezy.,spinnY,Typsy,France,Algeria,Belgium,meezy.rl,scandinaveda5,typsy ツ,,,115,B3,Loser Bracket,Losers Round 1,Team Solid,TRUE,https://images.start.gg/images/team/2589987/image-f546d7f6df9409d0f3fdcc44fe566546.jpg?ehk=Vy%2Bfc80Q1nSpkohN1otBzNRYK7n2Xu4ci2jMVseWJd0%3D&ehkOptimized=daWxOSj6yGSd%2Bvrr4FojX8fX8RFhn3cU%2BjDpiAuIKWg%3D
19161278,Terker Esport,Reykeau,zFleXaSs-,mayL,France,France,France,Reykeau.,zFleX love M,mayl6,,,116,B4,Loser Bracket,Losers Round 1,bruzdy,TRUE,https://images.start.gg/images/team/2590050/image-6ad95683f0d016a9ad2cc8935f7c394e.jpg?ehk=3D3DdUl5KoU3%2FDwbJYbeHOPf2muH3mhVgx3e%2BxcyYSg%3D&ehkOptimized=7FK6vLC3CY5W9%2F8JfkrxVO5P8KZcxJhWd8BC6qW3%2Fq4%3D
19160086,AT6,Taro,Siilling,Arixos,France,,France,taroµ,6lling.,user-75946872,,,117,B4,Loser Bracket,Losers Round 3,DOJO,TRUE,https://images.start.gg/images/team/2568221/image-34476e17b6b8f98158e4ce62a330fa31.jpg?ehk=pPCSibWJgqz5k7%2FNpbaSt5smFM5PqwvkWwLcYZ%2BVaGc%3D&ehkOptimized=%2B64ybwmXhRmVOMMUM4dUeP9ynNLQ2Y03lGYT5JNpp9g%3D
19157485,FULL Panique,Dior-RL,Mystic,Shinji.,France,,Belgium,Dior_RL.,djnate13,Shinji bää,,,118,A11,Loser Bracket,Losers Round 5,Retired B Ballers,TRUE,
19156698,Participators,Marshy,Darfy,Seabeast.,United Kingdom,United Kingdom,United Kingdom,Arozee,DarfMush,Seabeast.,,,119,B2,Loser Bracket,Losers Round 2,washed up boys,TRUE,https://images.start.gg/images/team/2574775/image-22782b09501b7d760597d68d2c9f5f44.jpg?ehk=36sDox5Q%2FWUxXbC5u08NrOhX4R87nI9a%2FO6elP%2BXgEM%3D&ehkOptimized=1ltNJ8uBJxRT6zb9%2BnTOtBEwGwMymq3tj65j21iDcrY%3D
19152428,Ultimate teuteu,IroNniZ,Kucas33,iWeaP0nZx,France,France,France,IroNniZ,Kucas33,iWeaP0nZx,,,120,B1,Loser Bracket,Losers Round 3,Nebulous Esports,TRUE,
19153252,RedSuns,Silenzz,Slayer Crime,SiIuz,France,,Finland,Silenzzµ,Slayer Crime,Zulis.,,,121,B1,Loser Bracket,Losers Round 2,bangkok bulls,TRUE,https://images.start.gg/images/team/2588273/image-7aba25969923d47a2587a1648a4ef9e1.png?ehk=TsppkjQgnWZk0RKPQQu9CKzgCz%2FBxQNb3JnhtO0AWxw%3D&ehkOptimized=CvvIf66w5U4rWv9lAcGM6yFqTkYHf9BjQ4%2Fx7YGL3CI%3D
19148319,FrostFire,Traske,halo.rl,dortsi,Finland,,Finland,TraskeRL,halo.rl,dorts1,,,122,B2,Loser Bracket,Losers Round 1,Hullingham Birmiversity,TRUE,https://images.start.gg/images/team/2492177/image-3391333383fa7f494168937d381c22f6.png?ehk=hios9hDpE3H5qDeVecet%2Fh0Of%2Bl1irr26i8gC6Uv7KI%3D&ehkOptimized=FPMKSbAC7MQb7CoZLqYAeELO9HhGuT6XB43k6mtWtYA%3D
19007511,Direct Hit,sclozz,Aspect,Hasin,Israel,Israel,Israel,Scloozz,Aspèct.,UnevenGrizzly880,,,123,B3,Loser Bracket,Losers Round 3,Ananas Gang,TRUE,https://images.start.gg/images/team/2290230/image-e55f9f47ca61f28cc7745658618780bf.png?ehk=gDUvI1%2BR%2BmQm0p%2FBp7kGE62AdNCcOCCZfSI6GUk6JUM%3D&ehkOptimized=BAK7k%2Bqw%2BF%2FrQAcBwV%2Ffc%2BTaYcebTxbWMPl8y2S7jmM%3D
18992687,DSQ academy,hrdla,Marvls.,jp.,Czech Republic,United Kingdom,United Kingdom,hrdla-.-,Marvls.,jp_rlㅤ,,,124,A5,Loser Bracket,Losers Round 2,Arsime tame,TRUE,https://images.start.gg/images/team/2262850/image-82c5b6494d8e51b8cc1af70954d90fdc.png?ehk=nxyt4I3PKRlGPMpDDMBIwXcRvNje8JoYlEnVpB%2BbbYo%3D&ehkOptimized=N3QXQLY13Uqd6RPmyKu6DfCMZc%2Bk9rC85ZgkTMP72bI%3D
19113467,Relentless,ZayFoX,Sneaky,yupaz,France,Germany,France,256 iq xofyaz,Sneakyrxseeeee,yupaz,,,125,B4,Loser Bracket,Losers Round 1,Entropy Galaxy,TRUE,
19159837,Epsilon,GiZMoZz,MaGiK,JustusPlayer,France,France,Germany,ACE GiZMoZz,MaGiK_-,Jesusµ,,,126,B3,Loser Bracket,Losers Round 2,teo lilian nico mateo,TRUE,https://images.start.gg/images/team/2507009/image-4008bf3ac40e26125f3637077184feb1.png?ehk=TxHnWnb3C1tGKVgfv6HuNoh9x8pr%2BCxyGhqlGqDKYy0%3D&ehkOptimized=%2BaGhcbf%2B1oUSWeGheIRa2dSLkObzi%2BIho6ES%2FEpAUx0%3D
19157626,LaKadrilla,Gabi94,wazox,mazzz,,France,France,gabi165cm,Wazoxxx,brd75x,,,127,A2,Loser Bracket,Losers Round 5,14+17+17,TRUE,
19160832,9z gang,Sayyzz.,NZ00.,Saynn.,France,France,France,Sayyzz.,NZ00.,Durkk.,,,128,B1,Loser Bracket,Losers Round 1,Zura FALCONS,TRUE,
19156374,MGA Esport,Dragonrl,Xanax love You,DY210,,France,United Kingdom,dragonrl_,XanxxLoveYou,dyzioo.,,,129,B1,Loser Bracket,Losers Round 3,Newd eSport,TRUE,
19135083,Majestic,Pesky,Phix,Crisps,Norway,Germany,United Kingdom,Peskyxnz,PhixMACHINE,Crisps .,,,130,B2,Loser Bracket,Losers Round 2,DSQ Esports,TRUE,
19107228,IceHorde,Mimical.,krow <3,lomon,Netherlands,Germany,United Kingdom,Mimical.,krowawui,ItsNowakµ,,,131,A3,Loser Bracket,Losers Round 6,Eclipse Gaming Undercover,TRUE,https://images.start.gg/images/team/1649452/image-d9fd51875a0c3bfe9b3b1970dbf02a4e.png?ehk=xy7VnE%2FDBfV%2B3dUQZkZLO%2BZrI3dPUP4JU1%2Bj6GljxuQ%3D&ehkOptimized=XxI9qY%2BhFINwwmUdG8KjtmR9BaREL1IGMw%2FtMmaPsM8%3D
19157782,Freeplay enjoyers,torxie,Jaimitow,Samuu,Spain,,Spain,TorXie Linterna,Jaimitow,sxmu7.,,,132,A4,Loser Bracket,Losers Round 6,rip seeding,TRUE,
19155725,Zozoumok,Al-M4di,Edzrl,smshyyrll,France,France,France,Yukoko Love Flex,cch edz,cch yyhsms,,,133,B4,Loser Bracket,Losers Round 1,gli sticchi,TRUE,
19162052,Triple monstre,.,RyZe,Orph#!,Switzerland,France,France,drox lft,nico11110,M7DY.,,,134,B3,Loser Bracket,Losers Round 1,Team Floepapa,TRUE,
19160954,PeaceAndLove,Basic.,ulrik,vCr3zy5,France,France,France,Basicoptère,21ulrik,vCr3zy5,,,135,B2,Loser Bracket,Losers Round 1,O'boy,TRUE,
19161232,Intense,mago peak,Juice.,Lunix,Portugal,Spain,Oman,HuskyRanger7763,JuiceOfCris,Lunix 3.0,,,136,A8,Loser Bracket,Losers Round 6,Pensionati poco esports,TRUE,
19161713,Team Synix,LionZz,Flexxy.,Stupzy,Germany,Germany,Germany,yyLionZz,FlexxyEU-,Stupzy,,,137,B1,Loser Bracket,Losers Round 1,baraka,TRUE,https://images.start.gg/images/team/2033194/image-e39b7544e6f13fe4baa4d323f09e0210.png?ehk=hdmHGQRW%2BLyMowT4DSY5mlpOX71%2BVpcBFKasR3qb5F0%3D&ehkOptimized=74FWKNBajAgy5STDz20lElPbg6o5RjF%2BmsvEcZWtndw%3D
19156246,WOODWORK HITTERS,Damian,alexicalie,Ghostyca,Romania,Romania,Romania,DUMMY285,alexicalie,Ghostyca,,,138,B2,Loser Bracket,Losers Round 1,Sentient Esports,TRUE,
19159263,Feta fingrar FC,Oreos,Elso,atnnnn,Sweden,Sweden,Sweden,Samelin,Elso,a t n.,,,139,B3,Loser Bracket,Losers Round 2,Team Solid,TRUE,
19156880,MPS,prysm,Siddo,teshii.,United Kingdom,United Kingdom,,prysmrl,SiddoRL,teshǃ,,,140,B4,Loser Bracket,Losers Round 3,Leftovers,TRUE,
19157450,gli sticchi,draacxh,covi,Yare.,Italy,Italy,Italy,ID5959537,covii.,Yare.ツ,,,141,B4,Loser Bracket,Losers Round 2,De Hjältemodiga,TRUE,
19161174,Shoguns,Cux,mizii,dn.,Netherlands,Czech Republic,Netherlands,Cux28,mizii. 天,dn ﾒ,,,142,B3,Loser Bracket,Losers Round 1,DSEA,TRUE,https://images.start.gg/images/team/2495046/image-0ec4b297a4a61cfbf49d67ea5e9822b5.jpg?ehk=l8UFiVlRP%2FqWf0XNHPM5Wak45ZpUQR7GPPi6G7n%2FCqU%3D&ehkOptimized=m67ExGCb4Fe%2B2ZcsAYIG1r6dx3qY5M7WSJ%2BZ11mRz0Q%3D
19104020,Opus eSports,Snowyyy,ic3fl4me,Freveo,Germany,Austria,Germany,SnowyyyRL,ic3fl4me,Freveo,,,143,B2,Loser Bracket,Losers Round 2,Sentient Esports,TRUE,https://images.start.gg/images/team/2448272/image-dff433eb9749dc81afa981886ee2ca94.png?ehk=IAPr%2Fjw0L%2BD5fHM7tbZ%2FPLh7HM9YWvVs8OgzqjA%2FkSQ%3D&ehkOptimized=Dimewg9D6FsuJvlNvNzjElSoEFx%2FbH%2Fsvc4Yvw0Eo4w%3D
19132991,Rank F Players,sami,Aleksiii,Extendo,Finland,Finland,Finland,SamiRL_,Aleksiii.,extenndo_,,,144,B1,Loser Bracket,Losers Round 3,ReckenRockets,TRUE,
19088759,eSports Cologne e.V.,img.,prownzyyy.,DiZzyy_rl,Germany,Germany,Germany,imgMACHINE,notsojuicynkls,DiZzyy_rl,,,145,B1,Loser Bracket,Losers Round 4,ReckenRockets,TRUE,https://images.start.gg/images/team/2573823/image-b1895234d3a610ca3c004660026f6fd4.png?ehk=Prn26a013IdvELajH2BSEQYE17oDLJeqRzwhAnrPCvQ%3D&ehkOptimized=xk8yBor84YxmbLs3HYjfUrrI2tWTxinLKhwzgQtklRs%3D
19149877,Overlooked Eternity,BonaRL,Terblo,Mathy,Denmark,United Kingdom,Finland,0 iq bona,Terblo,Mąthy,,,146,B2,Loser Bracket,Losers Round 1,we dont know,TRUE,https://images.start.gg/images/team/2512072/image-b95d133b26c0ee950b967daf5e6df701.jpg?ehk=bFmtWS%2FJPcG0237nR1ZAkDAdVe%2FUwxRQzB4vxDRU3JU%3D&ehkOptimized=5DPb3izL2whYGzn%2FSelK3q0edb9vDXHjjQZsNGvK1TU%3D
19159339,Lily,Lydenayy,! wikixi,Walid Saxq,France,France,France,Lydenayy,xoxo girl ώᵢᶄᵢxᵢ,opzzxa need aura,,,147,B3,Loser Bracket,Losers Round 1,Resurgence,TRUE,https://images.start.gg/images/team/2524291/image-ce6ccccdca80fc970de6cc2359d7247b.jpg?ehk=N9sTY5NX2w%2FV9Ucf1j2143BDxzZTK7UO2Mgd8QqfMXg%3D&ehkOptimized=iSfpso%2BpgGY8vRf0tgWq1DMosJaI%2FIuVxom4P8wuuUI%3D
19147396,Ikiyoka E-Sport,halouestrl,Slazzihno,NoLvex.,France,France,Belgium,halouest.,Slazzinho,lefoudumetro656,,,148,B4,Loser Bracket,Losers Round 1,Asnero Satela,TRUE,https://images.start.gg/images/team/2511373/image-c55ed2a2eb7598b88464883c2845774e.png?ehk=ZkLSI6BGQT326A5xWAQreIAHTnL28HL4E2D4INmW9Nw%3D&ehkOptimized=hq05j2lUv0Ei6RRe66R0Ou9iS4ZvPQ1gdKAUATynHG4%3D
19123650,Zampadas Visaac FC,Rykas,oohspum,Morcyllo,Spain,Spain,Spain,rykxs.,ohspum,morcyllo,,,149,A21,Loser Bracket,Losers Round 5,Digity eSport,TRUE,
19154955,Team Flying Poppy,DeViouS,Kinnosuke.,Zexhuu,,France,Belgium,DeViØuS.,Kinnosuke.,Zexhuu.,,,150,A22,Loser Bracket,Losers Round 6,Seniors,TRUE,https://images.start.gg/images/team/2496558/image-c3d148cbf34a5ff56d8c6510bdb21bb5.png?ehk=gOmfXHAM%2BGLdkm5OC%2BNUwpUp8laXjCf7CP1rXzoMNM0%3D&ehkOptimized=0NnlfSCYq1hDCsWe8opj5strkmwHZw6Nbu8BzrGdOO8%3D
19156732,Varions Esports,Guspy1_,Paskyra,Pirat1245.,Spain,Lithuania,Germany,Guspy1_,Paskyra,Dubaxx.,,,151,B2,Loser Bracket,Losers Round 1,Luminary eSports-1,TRUE,https://images.start.gg/images/team/2589098/image-0421a3b7bd9b8efb32ad66c30e0aa7ff.png?ehk=9%2BpcPrJ4JyUSb%2BiqFXjHmnXQPDIixTAc4logyuFA5hQ%3D&ehkOptimized=AC59xxTljVOoQ%2BxeTVvfBtfGxkBoomdw9fYOftr63TI%3D
19141230,Team Arkad 2,Wyrzz,Kaysko,zZyKerR,France,France,France,Wyrzz.,ㅁKㅁ,R2.5KAMII,,,152,B1,Loser Bracket,Losers Round 1,Ultimate teuteu,TRUE,https://images.start.gg/images/team/2513501/image-6a53789092d4ebc0d21d780e9ff82d73.jpg?ehk=BN0bt2AkcApFm04kFF9xFxTqZKa3tiIgP3t8Pp9BD18%3D&ehkOptimized=k33Asm3ECTk%2BfaYJ%2B9JrspurSC3JCdG8Zmiyi2t%2FUaI%3D
19155512,Str1ve eSports,BocketBeast,Anju.,zane,Ireland,Germany,Germany,BocketBeast,Anju.ジ,zanerll.,,,153,B1,Loser Bracket,Losers Round 1,RedSuns,TRUE,https://images.start.gg/images/team/2587482/image-c9f4dfa76d05f55bf04e80c6c7f642e6.png?ehk=pjvo4YIWXEL%2FvhzYCwaTfLxjdf49sMXEkgx8wG1HhDU%3D&ehkOptimized=EdNfkLAMXo0IC6fqhoYm83Hlv6vJaTULLtsh7ue4chY%3D
19154513,Die Anker,xNioo,luis5153232,edward1029378,Germany,,Switzerland,Flying Helmut,DirtyGoose702,RainySkink455,,,154,B2,Loser Bracket,Losers Round 2,Luminary eSports-1,TRUE,
19135777,WWLC (Winners Win Losers Complain),jxmes,Hayze.,TestBot41,United Kingdom,United Kingdom,,speedyjames73,zD3K0,TT_TestBot41,,,155,B3,Loser Bracket,Losers Round 4,Save the game,TRUE,
19155603,STZ,Akiraaaa.,Snox,trstn,France,France,France,Zaagg.,snox fvv,trstn .,,,156,A28,Loser Bracket,Losers Round 5,Asnero Satela,TRUE,
19144493,eeyuh,yan,Arashi,Flawless,Netherlands,Germany,Belgium,الآريةr,Arashi_kobayashi,flws._,,,157,A29,Loser Bracket,Losers Round 6,Legenden Trio Verein,TRUE,
